7	44101045	44105897	NUC194	564.1	-	44101045	44105897	83,88,95	10	4730,-178,-168,-65,-63,-148,-137,-119,-143,4832	0,4643,3236,2917,2774,1259,1037,824,622,20	PF08163	http://pfam.sanger.ac.uk/family?acc=PF08163
7	44079403	44082893	PI3/4_kinase_cat_dom	187.7	-	44079403	44082893	83,88,95	6	3336,-92,-80,-71,-201,3302	0,2616,2424,712,505,188	PF00454	http://pfam.sanger.ac.uk/family?acc=PF00454
7	44085773	44089921	PIK-rel_kinase_FAT	139.1	-	44085773	44089921	83,88,95	9	4107,-224,-108,-102,-162,-174,-184,-180,4039	0,3930,2799,2596,2380,1522,1252,441,109	PF02259	http://pfam.sanger.ac.uk/family?acc=PF02259
7	44078616	44078711	FATC	42.9	-	44078616	44078711	83,88,95	1	95	0	PF02260	http://pfam.sanger.ac.uk/family?acc=PF02260
7	44078616	44082893	PI3/4_kinase_cat_dom	45.461000000000006	-	44078616	44082893	83,88,95	8	4123,-92,-80,-71,-201,-188,-139,4076	0,3403,3211,1499,1292,975,567,201	PS50290	http://www.expasy.ch/prosite/PS50290
7	44078616	44078714	FATC	14.879000000000001	-	44078616	44078714	83,88,95	1	98	0	PS51190	http://www.expasy.ch/prosite/PS51190
7	44085388	44091733	PIK_FAT	17.747	-	44085388	44091733	83,88,95	12	6215,-138,-188,-224,-108,-102,-162,-174,-184,-180,-157,6187	0,6127,4680,4315,3184,2981,2765,1907,1637,826,494,158	PS51189	http://www.expasy.ch/prosite/PS51189
7	44078796	44082890	PI3/4_kinase_cat_dom	248.1	-	44078796	44082890	83,88,95	8	3943,-92,-80,-71,-201,-188,-139,4073	0,3223,3031,1319,1112,795,387,21	SM00146	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00146
7	44078802	44083871	Kinase-like_dom	0.0	-	44078802	44083871	83,88,95	10	4904,-67,-220,-92,-80,-71,-201,-188,-139,5054	0,4308,4157,3217,3025,1313,1106,789,381,15	SSF56112	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF56112
7	44111511	44124590	ARM-type_fold	0.0	-	44111511	44124590	83,88,95	29	13068,-74,-108,-112,-99,-55,-30,-157,-146,-164,-168,-49,-131,-149,-112,-159,-83,-119,-159,-106,-90,-163,-152,-107,-226,-94,-99,-133,13042	0,12945,10821,10623,10429,10238,10077,9959,9687,9173,8244,7988,7868,5732,4585,4379,4132,3939,3651,3044,2791,2594,2341,1566,1380,1044,864,443,37	SSF48371	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF48371
7	44100928	44114019	ARM-type_fold	0.0	-	44100928	44114019	83,88,95	27	13014,-152,-107,-226,-94,-99,-133,-230,-229,-208,-132,-158,-203,-188,-104,-167,-127,-207,-178,-168,-65,-63,-148,-137,-119,-143,12954	0,12924,12149,11963,11627,11447,11026,10620,9388,8436,7963,6973,6679,6232,5940,5534,5269,5054,4760,3353,3034,2891,1376,1154,941,739,137	SSF48371	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF48371
7	44097006	44100045	ARM-type_fold	0.0	-	44097006	44100045	83,88,95	7	2933,-111,-127,-149,-173,-98,2874	0,2369,2141,1922,1662,436,165	SSF48371	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF48371
7	44086167	44087193	Globular_prot_asu/bsu	0.0	-	44086167	44087193	83,88,95	3	954,-184,979	0,858,47	SSF56568	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF56568
