7	25760558	25767786	PI3/4_kinase_cat_dom	401.1	-	25760558	25767786	83,88,95	9	7154,-69,-64,-84,-74,-168,-90,-125,7226	0,5756,5582,5305,2706,2537,1645,1476,2	SM00146	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00146
7	25782324	25788418	PI3K_C2_dom	142.2	-	25782324	25788418	83,88,95	3	6087,-188,5962	0,1151,132	SM00142	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00142
7	25769682	25773016	PInositide-3_kin_accessory_dom	342.2	-	25769682	25773016	83,88,95	7	3290,-92,-185,-142,-78,-67,3229	0,3202,2628,762,454,297,105	SM00145	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00145
7	25769709	25773010	PInositide-3_kin_accessory_dom	195.9	-	25769709	25773010	83,88,95	7	3263,-92,-185,-142,-78,-67,3223	0,3175,2601,735,427,270,78	PF00613	http://pfam.sanger.ac.uk/family?acc=PF00613
7	25762143	25767789	PI3/4_kinase_cat_dom	171.1	-	25762143	25767789	83,88,95	7	5569,-69,-64,-84,-74,-168,5586	0,4171,3997,3720,1121,952,60	PF00454	http://pfam.sanger.ac.uk/family?acc=PF00454
7	25775152	25783384	PI3K_C2_dom	144.1	-	25775152	25783384	83,88,95	4	8135,-143,-129,8170	0,7304,4589,62	PF00792	http://pfam.sanger.ac.uk/family?acc=PF00792
7	25760555	25767789	PI3/4_kinase_cat_dom	86.06700000000001	-	25760555	25767789	83,88,95	9	7157,-69,-64,-84,-74,-168,-90,-125,7229	0,5759,5585,5308,2709,2540,1648,1479,5	PS50290	http://www.expasy.ch/prosite/PS50290
7	25760549	25788475	PI3K_Vps34	2017.6	-	25760549	25788475	83,88,95	25	27862,-188,-143,-129,-86,-95,-71,-104,-92,-185,-142,-78,-67,-105,-116,-131,-128,-69,-64,-84,-74,-168,-90,-125,27915	0,22926,21907,19192,14665,14468,12708,12527,12335,11761,9895,9587,9430,9238,7713,7487,7291,5765,5591,5314,2715,2546,1654,1485,11	PIRSF000587	None
7	25760549	25768241	Kinase-like_dom	0.0	-	25760549	25768241	83,88,95	11	7597,-131,-128,-69,-64,-84,-74,-168,-90,-125,7681	0,7487,7291,5765,5591,5314,2715,2546,1654,1485,11	SSF56112	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF56112
7	25769706	25773067	ARM-type_fold	0.0	-	25769706	25773067	83,88,95	7	3266,-92,-185,-142,-78,-67,3280	0,3178,2604,738,430,273,81	SSF48371	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF48371
7	25779663	25783447	C2_dom	0.0	-	25779663	25783447	83,88,95	3	3624,-143,3706	0,2793,78	SSF49562	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF49562
