24	22317497	22317834	Ig_sub	25.1	-	22317497	22317834	83,88,95	2	236,194	0,143	SM00409	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00409
24	22301058	22313362	Ser-Thr/Tyr_kinase_cat_dom	327.3	-	22301058	22313362	83,88,95	10	12295,-104,-110,-156,-118,-118,-122,-111,-99,12232	0,10532,10341,8226,7917,6475,4496,4290,2852,72	PF07714	http://pfam.sanger.ac.uk/family?acc=PF07714
24	22309154	22313359	Prot_kinase_dom	56.5	-	22309154	22313359	83,88,95	4	4199,-104,-110,4075	0,2436,2245,130	PF00069	http://pfam.sanger.ac.uk/family?acc=PF00069
24	22301064	22308974	Prot_kinase_dom	94.9	-	22301064	22308974	83,88,95	6	7793,-118,-122,-111,-99,7844	0,6469,4490,4284,2846,66	PF00069	http://pfam.sanger.ac.uk/family?acc=PF00069
24	22320016	22320246	CD80_C2-set	21.3	-	22320016	22320246	83,88,95	2	175,137	0,93	PF08205	http://pfam.sanger.ac.uk/family?acc=PF08205
24	22301055	22313362	Ser/Thr_dual-sp_kinase_dom	80.5	-	22301055	22313362	83,88,95	10	12298,-104,-110,-156,-118,-118,-122,-111,-99,12232	0,10535,10344,8229,7920,6478,4499,4293,2855,75	SM00220	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00220
24	22301055	22313362	Tyr_kinase_cat_dom	451.5	-	22301055	22313362	83,88,95	10	12298,-104,-110,-156,-118,-118,-122,-111,-99,12232	0,10535,10344,8229,7920,6478,4499,4293,2855,75	SM00219	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00219
24	22301055	22313476	Kinase-like_dom	0.0	-	22301055	22313476	83,88,95	10	12298,-104,-110,-156,-118,-118,-122,-111,-99,12346	0,10535,10344,8229,7920,6478,4499,4293,2855,75	SSF56112	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF56112
24	22301043	22313362	Prot_kinase_dom	40.611999999999995	-	22301043	22313362	83,88,95	10	12310,-104,-110,-156,-118,-118,-122,-111,-99,12232	0,10547,10356,8241,7932,6490,4511,4305,2867,87	PS50011	http://www.expasy.ch/prosite/PS50011
24	22317515	22320303	Ig-like_dom	8.302999999999999	-	22317515	22320303	83,88,95	4	2676,-148,-130,2663	0,2594,348,125	PS50835	http://www.expasy.ch/prosite/PS50835
