20	21859785	21862107	CH-domain	47.2	-	21859785	21862107	83,88,95	4	2278,-95,-77,2233	0,484,251,89	PF00307	http://pfam.sanger.ac.uk/family?acc=PF00307
20	21848067	21849868	CH-domain	65.3	-	21848067	21849868	83,88,95	3	1761,-199,1737	0,1671,64	PF00307	http://pfam.sanger.ac.uk/family?acc=PF00307
20	21711675	21711854	KASH	97.8	-	21711675	21711854	83,88,95	1	179	0	PF10541	http://pfam.sanger.ac.uk/family?acc=PF10541
20	21765777	21766297	Spectrin_repeat	24.3	-	21765777	21766297	83,88,95	3	510,-123,356	0,363,164	PF00435	http://pfam.sanger.ac.uk/family?acc=PF00435
20	21728549	21732613	Spectrin_repeat	32.0	-	21728549	21732613	83,88,95	3	3933,-187,4055	0,2691,9	PF00435	http://pfam.sanger.ac.uk/family?acc=PF00435
20	21727678	21728539	Spectrin_repeat	26.8	-	21727678	21728539	83,88,95	2	730,682	0,179	PF00435	http://pfam.sanger.ac.uk/family?acc=PF00435
20	21726400	21726786	Spectrin_repeat	24.5	-	21726400	21726786	83,88,95	2	267,207	0,179	PF00435	http://pfam.sanger.ac.uk/family?acc=PF00435
20	21719733	21720172	Spectrin_repeat	24.4	-	21719733	21720172	83,88,95	2	308,260	0,179	PF00435	http://pfam.sanger.ac.uk/family?acc=PF00435
20	21714820	21719720	Spectrin_repeat	24.9	-	21714820	21719720	83,88,95	3	4892,-128,4718	0,397,182	PF00435	http://pfam.sanger.ac.uk/family?acc=PF00435
20	21859788	21862107	CH-domain	83.7	-	21859788	21862107	83,88,95	4	2275,-95,-77,2233	0,481,248,86	SM00033	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00033
20	21848076	21849871	CH-domain	71.0	-	21848076	21849871	83,88,95	3	1752,-199,1740	0,1662,55	SM00033	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00033
20	21820750	21823432	Spectrin/alpha-actinin	3.2	-	21820750	21823432	83,88,95	3	2566,-158,2644	0,295,38	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21765579	21766291	Spectrin/alpha-actinin	20.4	-	21765579	21766291	83,88,95	4	708,-123,-182,635	0,561,362,77	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21751648	21755103	Spectrin/alpha-actinin	35.4	-	21751648	21755103	83,88,95	3	3336,-94,3368	0,2690,87	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21751233	21751629	Spectrin/alpha-actinin	4.0	-	21751233	21751629	83,88,95	2	271,214	0,182	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21732629	21741064	Spectrin/alpha-actinin	25.0	-	21732629	21741064	83,88,95	3	8319,-166,8420	0,3468,15	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21728552	21732610	Spectrin/alpha-actinin	57.0	-	21728552	21732610	83,88,95	3	3930,-187,4052	0,2688,6	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21727675	21728533	Spectrin/alpha-actinin	39.5	-	21727675	21728533	83,88,95	2	733,676	0,182	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21726397	21726786	Spectrin/alpha-actinin	52.8	-	21726397	21726786	83,88,95	2	270,207	0,182	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21719733	21720172	Spectrin/alpha-actinin	43.3	-	21719733	21720172	83,88,95	2	308,260	0,179	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21714820	21719714	Spectrin/alpha-actinin	33.1	-	21714820	21719714	83,88,95	3	4892,-128,4712	0,397,182	SM00150	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00150
20	21859782	21862113	CH-domain	16.305999999999997	-	21859782	21862113	83,88,95	4	2281,-95,-77,2239	0,487,254,92	PS50021	http://www.expasy.ch/prosite/PS50021
20	21848070	21849877	CH-domain	13.855	-	21848070	21849877	83,88,95	3	1758,-199,1746	0,1668,61	PS50021	http://www.expasy.ch/prosite/PS50021
20	21711675	21711854	KASH	21.954	-	21711675	21711854	83,88,95	1	179	0	PS51049	http://www.expasy.ch/prosite/PS51049
20	21848067	21868264	CH-domain	0.0	-	21848067	21868264	83,88,95	8	20179,-61,-95,-77,-92,-190,-199,20133	0,14057,12202,11969,11807,1951,1671,64	SSF47576	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF47576
20	21728534	21834372	A/G_cyclase	0.0	-	21728534	21834372	83,88,95	64	105780,-63,-109,-141,-151,-153,-604,-143,-150,-158,-167,-101,-203,-425,-6962,-191,-155,-241,-2049,-334,-144,-200,-259,-150,-143,-140,-182,-137,-185,-122,-182,-89,-89,-74,-689,-167,-95,-203,-161,-125,-205,-123,-182,-146,-179,-155,-155,-170,-130,-204,-182,-113,-154,-147,-94,-231,-194,-125,-155,-161,-166,-162,-187,105814	0,103148,102707,99321,99104,98418,96734,95172,94932,92511,92254,89259,89024,87219,81534,72661,72097,71418,69808,65627,64940,63003,61364,60455,60226,57584,55510,55036,54763,52875,52674,51193,49320,47276,46707,45912,44406,43349,43060,42039,37958,37606,37407,37122,36567,34850,34568,33465,30975,30605,28539,28240,28026,26597,25804,23201,22881,18551,16540,12575,7563,4110,2706,24	SSF55073	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF55073
20	21721103	21836440	Calpain_domain_III	0.0	-	21721103	21836440	83,88,95	71	115302,-134,-181,-63,-109,-141,-151,-153,-604,-143,-150,-158,-167,-101,-203,-425,-6962,-191,-155,-241,-2049,-334,-144,-200,-259,-150,-143,-140,-182,-137,-185,-122,-182,-89,-89,-74,-689,-167,-95,-203,-161,-125,-205,-123,-182,-146,-179,-155,-155,-170,-130,-204,-182,-113,-154,-147,-94,-231,-194,-125,-155,-161,-166,-162,-187,-150,-182,-137,-194,-234,115258	0,115199,113392,110579,110138,106752,106535,105849,104165,102603,102363,99942,99685,96690,96455,94650,88965,80092,79528,78849,77239,73058,72371,70434,68795,67886,67657,65015,62941,62467,62194,60306,60105,58624,56751,54707,54138,53343,51837,50780,50491,49470,45389,45037,44838,44553,43998,42281,41999,40896,38406,38036,35970,35671,35457,34028,33235,30632,30312,25982,23971,20006,14994,11541,10137,7455,6754,5701,5476,4222,79	SSF49758	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF49758
20	21771463	21842964	DH-domain	0.0	-	21771463	21842964	83,88,95	48	71429,-193,-170,-137,-101,-176,-158,-1703,-134,-181,-63,-109,-141,-151,-153,-604,-143,-150,-158,-167,-101,-203,-425,-6962,-191,-155,-241,-2049,-334,-144,-200,-259,-150,-143,-140,-182,-137,-185,-122,-182,-89,-89,-74,-689,-167,-95,-203,71370	0,71342,70105,67961,67663,67151,66884,66645,64839,63032,60219,59778,56392,56175,55489,53805,52243,52003,49582,49325,46330,46095,44290,38605,29732,29168,28489,26879,22698,22011,20074,18435,17526,17297,14655,12581,12107,11834,9946,9745,8264,6391,4347,3778,2983,1477,420,131	SSF48065	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF48065
