20	23909009	23913219	AAA+_ATPase	36.7	-	23909009	23913219	83,88,95	8	4132,-60,-189,-15,-106,-144,-96,4177	0,4060,3907,3363,1664,1459,558,33	SM00382	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00382
20	23903830	23906127	AAA+_ATPase	15.0	-	23903830	23906127	83,88,95	4	2296,-178,-208,2250	0,1570,414,47	SM00382	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00382
20	23918422	23922587	ATPase_dyneun-rel_AAA	61.6	-	23918422	23922587	83,88,95	4	4040,-131,-103,4159	0,3944,1646,6	PF07728	http://pfam.sanger.ac.uk/family?acc=PF07728
20	23912802	23913207	ATPase_dyneun-rel_AAA	28.7	-	23912802	23913207	83,88,95	3	339,-60,291	0,267,114	PF07728	http://pfam.sanger.ac.uk/family?acc=PF07728
20	23909039	23912363	ATPase_dyneun-rel_AAA	28.8	-	23909039	23912363	83,88,95	5	3318,-106,-144,-96,3321	0,1634,1429,528,3	PF07728	http://pfam.sanger.ac.uk/family?acc=PF07728
20	23903848	23905393	ATPase_dyneun-rel_AAA	73.2	-	23903848	23905393	83,88,95	3	1374,-208,1516	0,396,29	PF07728	http://pfam.sanger.ac.uk/family?acc=PF07728
20	23898262	23901432	ATPase_dyneun-rel_AAA	82.7	-	23898262	23901432	83,88,95	5	3145,-138,-130,-135,3144	0,1247,990,286,26	PF07728	http://pfam.sanger.ac.uk/family?acc=PF07728
20	23896027	23896731	ATPase_dyneun-rel_AAA	55.3	-	23896027	23896731	83,88,95	3	600,-122,513	0,442,191	PF07728	http://pfam.sanger.ac.uk/family?acc=PF07728
20	23890853	23891951	ATPase_dyneun-rel_AAA	29.0	-	23890853	23891951	83,88,95	3	989,-116,1050	0,264,48	PF07728	http://pfam.sanger.ac.uk/family?acc=PF07728
20	23903848	23905390	ATPase_AAA-3	22.4	-	23903848	23905390	83,88,95	3	1374,-208,1513	0,396,29	PF07726	http://pfam.sanger.ac.uk/family?acc=PF07726
20	23896024	23896731	ATPase_AAA-3	31.9	-	23896024	23896731	83,88,95	3	603,-122,513	0,445,194	PF07726	http://pfam.sanger.ac.uk/family?acc=PF07726
20	23898259	23901429	ATPase_AAA_core	21.6	-	23898259	23901429	83,88,95	5	3148,-138,-130,-135,3141	0,1250,993,289,29	PF00004	http://pfam.sanger.ac.uk/family?acc=PF00004
