19	27358571	27369799	DSH_C	197.4	-	27358571	27369799	83,88,95	3	11034,-140,11034	0,2369,194	PF08148	http://pfam.sanger.ac.uk/family?acc=PF08148
19	27399335	27401333	DNA/RNA_helicase_DEAD/DEAH_N	69.6	-	27399335	27401333	83,88,95	4	1877,-146,-84,1912	0,1438,255,86	PF00270	http://pfam.sanger.ac.uk/family?acc=PF00270
19	27386877	27393607	Helicase_C	29.9	-	27386877	27393607	83,88,95	3	6656,-111,6690	0,6538,40	PF00271	http://pfam.sanger.ac.uk/family?acc=PF00271
19	27386877	27396475	Helicase_C	69.4	-	27386877	27396475	83,88,95	4	9584,-110,-111,9558	0,6766,6538,40	SM00490	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00490
19	27399166	27401357	Helicase_ATP-bd	114.0	-	27399166	27401357	83,88,95	5	2046,-146,-84,-106,2125	0,1607,424,255,66	SM00487	http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=SM00487
19	27399211	27401321	Helicase_ATP-bd	23.096	-	27399211	27401321	83,88,95	5	2001,-146,-84,-106,2089	0,1562,379,210,21	PS51192	http://www.expasy.ch/prosite/PS51192
19	27381046	27396553	Helicase_C	11.958	-	27381046	27396553	83,88,95	5	15415,-110,-111,-118,15445	0,12597,12369,5871,62	PS51194	http://www.expasy.ch/prosite/PS51194
19	27358571	27408712	RNA_helicase_ATP-dep_SK12/DOB1	1772.5	-	27358571	27408712	83,88,95	29	50129,-121,-121,-117,-114,-74,-53,-157,-164,-145,-146,-84,-106,-146,-99,-212,-110,-111,-118,-131,-137,-104,-135,-126,-210,-110,-218,-140,49947	0,49296,47526,47300,46385,46181,45902,44981,44733,42786,42202,41019,40850,40661,38301,38102,35072,34844,28346,22537,22235,20046,18795,17397,17180,13099,11252,2369,194	PIRSF005198	None
19	27386805	27401321	P-loop_NTPase	0.0	-	27386805	27401321	83,88,95	10	14407,-146,-84,-106,-146,-99,-212,-110,-111,14404	0,13968,12785,12616,12427,10067,9868,6838,6610,112	SSF52540	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF52540
19	27358667	27360901	RNA_pol_sigma_r3_r4	0.0	-	27358667	27360901	83,88,95	2	2133,2136	0,98	SSF88659	http://supfam.org/SUPERFAMILY/cgi-bin/scop.cgi?ipid=SSF88659
