#>P	ENSCING00000008423	ENSCINT00000017221	ENSCINP00000017221	9	4377166	4386675	-1	\N
#>E	ENSCINE00000115350,ENSCINE00000115338,ENSCINE00000224002,ENSCINE00000245406,ENSCINE00000249165,ENSCINE00000214306,ENSCINE00000115380,ENSCINE00000115298,ENSCINE00000212163,ENSCINE00000218349,ENSCINE00000208268,ENSCINE00000250313,ENSCINE00000253256,ENSCINE00000245227,ENSCINE00000246615,ENSCINE00000210927,ENSCINE00000220774,ENSCINE00000256863,ENSCINE00000115231,ENSCINE00000254691,ENSCINE00000115372,ENSCINE00000115215,ENSCINE00000213166,ENSCINE00000115198,ENSCINE00000115193,ENSCINE00000115190,ENSCINE00000115369,ENSCINE00000115185,ENSCINE00000115182,ENSCINE00000213895,ENSCINE00000115178,ENSCINE00000115366,ENSCINE00000115162,ENSCINE00000115452,ENSCINE00000115362,ENSCINE00000236094,ENSCINE00000115131,ENSCINE00000115119,ENSCINE00000115114,ENSCINE00000115104,ENSCINE00000219387,ENSCINE00000115089,ENSCINE00000115076,ENSCINE00000115069,ENSCINE00000115059,ENSCINE00000115049,ENSCINE00000115039,ENSCINE00000115028,ENSCINE00000115025,ENSCINE00000115022,ENSCINE00000115361,ENSCINE00000115360,ENSCINE00000115011,ENSCINE00000258685,ENSCINE00000241770	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	4377163-4377309,4377398-4377786,4377928-4378039,4378210-4378233,4378409-4378477,4378643-4378678,4378969-4379004,4379062-4379133,4379375-4379437,4379551-4379604,4379622-4379630,4379661-4379776,4379877-4379994,4380055-4380108,4380304-4380357,4380422-4380475,4380551-4380613,4380807-4380860,4381093-4381146,4381309-4381362,4381526-4381579,4381636-4381743,4381913-4381966,4382026-4382196,4382253-4382306,4382398-4382451,4382511-4382564,4382623-4382712,4382784-4382828,4382894-4382947,4383010-4383063,4383123-4383176,4383228-4383281,4383344-4383388,4383449-4383502,4383570-4383614,4383681-4383734,4383792-4383845,4383949-4384002,4384065-4384118,4384180-4384233,4384316-4384360,4384463-4384516,4384587-4384631,4384705-4384758,4384823-4384867,4384952-4385005,4385072-4385116,4385236-4385289,4385379-4385423,4385560-4385613,4385673-4385726,4386026-4386079,4386140-4386193,4386622-4386675
9	4385700	4386648	-1	Collagen	33.8	4385700-4385726,4386026-4386079,4386140-4386193,4386622-4386648	PF01391	http://pfam.xfam.org/family/PF01391
9	4385391	4386061	-1	Collagen	27.1	4385391-4385423,4385560-4385613,4385673-4385726,4386026-4386061	PF01391	http://pfam.xfam.org/family/PF01391
9	4384865	4385387	-1	Collagen	33.1	4384865-4384867,4384952-4385005,4385072-4385116,4385236-4385289,4385379-4385387	PF01391	http://pfam.xfam.org/family/PF01391
9	4384514	4384978	-1	Collagen	24.5	4384514-4384516,4384587-4384631,4384705-4384758,4384823-4384867,4384952-4384978	PF01391	http://pfam.xfam.org/family/PF01391
9	4382101	4382424	-1	Collagen	27.7	4382101-4382196,4382253-4382306,4382398-4382424	PF01391	http://pfam.xfam.org/family/PF01391
9	4381729	4382133	-1	Collagen	30.3	4381729-4381743,4381913-4381966,4382026-4382133	PF01391	http://pfam.xfam.org/family/PF01391
9	4381348	4381743	-1	Collagen	34.4	4381348-4381362,4381526-4381579,4381636-4381743	PF01391	http://pfam.xfam.org/family/PF01391
9	4380813	4381543	-1	Collagen	33.1	4380813-4380860,4381093-4381146,4381309-4381362,4381526-4381543	PF01391	http://pfam.xfam.org/family/PF01391
9	4380310	4380610	-1	Collagen	32.7	4380310-4380357,4380422-4380475,4380551-4380610	PF01391	http://pfam.xfam.org/family/PF01391
9	4379899	4380330	-1	Collagen	35.8	4379899-4379994,4380055-4380108,4380304-4380330	PF01391	http://pfam.xfam.org/family/PF01391
9	4378646	4379410	-1	Collagen	32.5	4378646-4378678,4378969-4379004,4379062-4379133,4379375-4379410	PF01391	http://pfam.xfam.org/family/PF01391
9	4377169	4377979	-1	Fib_collagen_C	98.2	4377169-4377309,4377398-4377786,4377928-4377979	PF01410	http://pfam.xfam.org/family/PF01410
