#>P	ENSDARG00000105341	ENSDART00000172758	ENSDARP00000142113	23	3595560	3698349	1	si:dkey-9l20.3 [Source:ZFIN;Acc:ZDB-GENE-090313-369]
#>E	ENSDARE00001228799,ENSDARE00001229571,ENSDARE00001231038,ENSDARE00001228097,ENSDARE00001228707,ENSDARE00001231145,ENSDARE00001228970,ENSDARE00001231263,ENSDARE00001230853,ENSDARE00001230236,ENSDARE00001228912,ENSDARE00001227878,ENSDARE00001229202,ENSDARE00001230454,ENSDARE00001229000,ENSDARE00001228295,ENSDARE00001230698,ENSDARE00001231310,ENSDARE00001231660,ENSDARE00001230252,ENSDARE00001231777,ENSDARE00001229945,ENSDARE00001231476,ENSDARE00001231024,ENSDARE00001231504,ENSDARE00001231429,ENSDARE00001228086,ENSDARE00001229368,ENSDARE00001230099,ENSDARE00001229619,ENSDARE00001230685,ENSDARE00001230106,ENSDARE00001229481,ENSDARE00001231021,ENSDARE00001228664,ENSDARE00001228566,ENSDARE00001228004,ENSDARE00001229912,ENSDARE00001229795,ENSDARE00001230904,ENSDARE00001229349,ENSDARE00001228153,ENSDARE00001231791,ENSDARE00001231592,ENSDARE00001230502,ENSDARE00001230172,ENSDARE00001231676,ENSDARE00001230039,ENSDARE00001228709,ENSDARE00001228625,ENSDARE00001228149,ENSDARE00001229120,ENSDARE00001228910,ENSDARE00001231040,ENSDARE00001229922,ENSDARE00001228217,ENSDARE00001231646,ENSDARE00001228208,ENSDARE00001230296,ENSDARE00001230275,ENSDARE00001227947,ENSDARE00001229415,ENSDARE00001231279,ENSDARE00001231213,ENSDARE00001228647,ENSDARE00001228695,ENSDARE00001230982,ENSDARE00001229075,ENSDARE00001231105,ENSDARE00001227812,ENSDARE00001231546,ENSDARE00001228874,ENSDARE00001231344,ENSDARE00001230658,ENSDARE00001230548,ENSDARE00001229644,ENSDARE00001228397,ENSDARE00001229583,ENSDARE00001230310,ENSDARE00001229134,ENSDARE00001229302,ENSDARE00001229693,ENSDARE00001229954,ENSDARE00001228315,ENSDARE00001231329,ENSDARE00001229505,ENSDARE00001228643,ENSDARE00001229728,ENSDARE00001231342,ENSDARE00001231048,ENSDARE00001231066,ENSDARE00001230600,ENSDARE00001229689,ENSDARE00001228453,ENSDARE00001229854,ENSDARE00001228806,ENSDARE00001231147,ENSDARE00001228225,ENSDARE00001228443,ENSDARE00001229789,ENSDARE00001230004,ENSDARE00001229706,ENSDARE00001230391,ENSDARE00001228801,ENSDARE00001229269,ENSDARE00001231453,ENSDARE00001227869,ENSDARE00001231363,ENSDARE00001229648,ENSDARE00001228557,ENSDARE00001230448,ENSDARE00001231738,ENSDARE00001230709,ENSDARE00001230820,ENSDARE00001229167,ENSDARE00001231187,ENSDARE00001231032,ENSDARE00001231055,ENSDARE00001228198,ENSDARE00001227853,ENSDARE00001229565,ENSDARE00001231492,ENSDARE00001229574,ENSDARE00001230015,ENSDARE00001229171,ENSDARE00001229463,ENSDARE00001227891,ENSDARE00001228943,ENSDARE00001227980,ENSDARE00001229314,ENSDARE00000940266,ENSDARE00001202061,ENSDARE00001231726,ENSDARE00001230717,ENSDARE00001230721,ENSDARE00001228287,ENSDARE00001231295,ENSDARE00001231634,ENSDARE00001229993,ENSDARE00001231718,ENSDARE00001229550,ENSDARE00001231468,ENSDARE00001229594,ENSDARE00001230890,ENSDARE00001228143,ENSDARE00001231816,ENSDARE00001229874,ENSDARE00001230610,ENSDARE00001231057,ENSDARE00001231456,ENSDARE00001230891,ENSDARE00001229844,ENSDARE00001227830,ENSDARE00001229460,ENSDARE00000982007,ENSDARE00000401200,ENSDARE00001230598,ENSDARE00001230544,ENSDARE00001229895,ENSDARE00001228820,ENSDARE00001229551,ENSDARE00001231702,ENSDARE00001231794,ENSDARE00001230528,ENSDARE00001230514,ENSDARE00001229083,ENSDARE00001227884,ENSDARE00001231776,ENSDARE00001228670,ENSDARE00001228477,ENSDARE00001229769,ENSDARE00001230520,ENSDARE00001229381,ENSDARE00001229899,ENSDARE00001230846,ENSDARE00001228665,ENSDARE00001231798,ENSDARE00001228843,ENSDARE00001231336,ENSDARE00001228197,ENSDARE00001213294,ENSDARE00001224870,ENSDARE00001231505,ENSDARE00001228829,ENSDARE00001230550,ENSDARE00001230730,ENSDARE00001229697,ENSDARE00000169491,ENSDARE00001206807,ENSDARE00001230349,ENSDARE00001228377,ENSDARE00001230096,ENSDARE00001230791,ENSDARE00001230307,ENSDARE00001230606,ENSDARE00001227801,ENSDARE00001227912,ENSDARE00001230941,ENSDARE00001230987,ENSDARE00001228977,ENSDARE00001231683,ENSDARE00001229327,ENSDARE00001228633,ENSDARE00001231222,ENSDARE00001230968,ENSDARE00001228463,ENSDARE00001230008,ENSDARE00001230814,ENSDARE00001231831,ENSDARE00001227968,ENSDARE00001230042,ENSDARE00001228347,ENSDARE00001230711,ENSDARE00001228022,ENSDARE00001229632,ENSDARE00001228690,ENSDARE00001229491,ENSDARE00001230592,ENSDARE00001231645,ENSDARE00001229226,ENSDARE00001231764,ENSDARE00001231267,ENSDARE00001228254,ENSDARE00001230058,ENSDARE00001230221,ENSDARE00001231427,ENSDARE00001229456,ENSDARE00001228319,ENSDARE00001231196,ENSDARE00001228177,ENSDARE00001229650,ENSDARE00001230225,ENSDARE00001229569,ENSDARE00001231361,ENSDARE00001229211,ENSDARE00001230597,ENSDARE00001227840,ENSDARE00001230023,ENSDARE00001227854,ENSDARE00001230563,ENSDARE00001228100,ENSDARE00001229271,ENSDARE00001229663,ENSDARE00001228658,ENSDARE00001230702,ENSDARE00001229701,ENSDARE00001229330,ENSDARE00001231382,ENSDARE00001229776,ENSDARE00001231849,ENSDARE00001230825,ENSDARE00001228648,ENSDARE00001229634,ENSDARE00001227978,ENSDARE00001230315,ENSDARE00001229030,ENSDARE00001231389,ENSDARE00001227787,ENSDARE00001229015,ENSDARE00001231835,ENSDARE00001229523,ENSDARE00001230180,ENSDARE00001228850,ENSDARE00001228992,ENSDARE00001227938,ENSDARE00001229509,ENSDARE00001179349,ENSDARE00001227918,ENSDARE00001231558,ENSDARE00001231847,ENSDARE00001228588,ENSDARE00001228941,ENSDARE00001228618,ENSDARE00001229359,ENSDARE00001228302,ENSDARE00001231403,ENSDARE00001167085,ENSDARE00001228551,ENSDARE00001230936,ENSDARE00001231858,ENSDARE00001228189,ENSDARE00001230587,ENSDARE00001227957,ENSDARE00001228968,ENSDARE00001230516,ENSDARE00001230125,ENSDARE00001231186,ENSDARE00001227896,ENSDARE00001230848	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3595560-3595687,3595784-3596050,3596142-3596237,3599110-3599239,3599327-3599451,3599550-3599816,3601831-3601960,3602738-3602865,3603013-3603279,3603367-3603462,3603604-3603733,3603836-3603963,3604086-3604352,3604703-3604832,3605386-3605513,3605661-3605927,3606014-3606109,3606257-3606386,3606489-3606616,3606739-3607005,3607093-3607188,3607345-3607474,3608027-3608154,3608302-3608568,3608655-3608750,3608901-3609030,3609133-3609260,3609383-3609649,3609736-3609831,3609999-3610128,3610682-3610809,3610957-3611223,3611310-3611405,3611559-3611688,3611791-3611918,3612041-3612307,3612395-3612490,3612653-3612782,3613336-3613463,3613609-3613875,3613962-3614057,3614208-3614337,3614440-3614567,3614690-3614956,3615043-3615138,3615294-3615423,3615978-3616105,3616253-3616519,3616852-3616981,3617084-3617211,3617334-3617600,3617688-3617783,3617954-3618083,3618637-3618764,3618912-3619178,3619265-3619360,3619510-3619639,3619742-3619869,3619992-3620258,3620348-3620443,3620611-3620740,3621292-3621419,3621567-3621833,3621920-3622015,3622166-3622295,3622398-3622525,3622648-3622914,3623002-3623097,3623268-3623397,3623951-3624078,3624226-3624492,3624824-3624953,3625056-3625183,3625306-3625572,3625925-3626054,3626606-3626733,3626881-3627147,3627235-3627330,3627481-3627610,3627713-3627840,3627963-3628229,3628317-3628412,3628583-3628712,3629266-3629393,3629541-3629807,3629894-3629989,3630139-3630268,3630371-3630498,3630621-3630887,3630977-3631072,3631240-3631369,3631921-3632048,3632196-3632462,3632550-3632645,3632796-3632925,3633028-3633155,3633278-3633544,3633632-3633727,3633895-3634024,3634576-3634703,3634851-3635117,3635205-3635300,3635451-3635580,3635683-3635810,3635933-3636199,3636287-3636382,3636553-3636682,3637236-3637363,3637511-3637777,3637864-3637959,3638109-3638238,3638341-3638468,3638591-3638857,3639210-3639339,3639891-3640018,3640166-3640432,3640520-3640615,3640766-3640895,3640998-3641125,3641248-3641514,3641601-3641696,3641799-3641928,3642062-3642189,3642339-3642605,3642941-3643070,3643169-3643296,3643421-3643687,3643778-3643873,3644029-3644158,3644292-3644419,3644569-3644835,3644924-3645019,3645171-3645300,3645399-3645526,3645651-3645917,3646008-3646103,3646259-3646388,3646522-3646649,3646799-3647065,3647154-3647249,3647401-3647530,3647629-3647756,3647881-3648147,3648238-3648333,3648489-3648618,3648752-3648879,3649029-3649295,3649384-3649479,3649631-3649760,3649859-3649986,3650111-3650377,3650468-3650563,3650719-3650848,3650982-3651109,3651259-3651525,3651614-3651709,3651861-3651990,3652089-3652216,3652341-3652607,3652698-3652793,3652949-3653078,3653212-3653339,3653489-3653755,3653844-3653939,3654090-3654219,3654318-3654445,3654570-3654836,3654927-3655064,3655185-3655314,3655448-3655575,3655725-3655991,3656080-3656175,3656326-3656455,3656554-3656681,3656806-3657072,3657163-3657258,3657414-3657543,3657677-3657804,3657954-3658220,3658309-3658404,3658556-3658685,3658784-3658911,3659036-3659302,3659393-3659488,3659644-3659773,3659907-3660034,3660184-3660450,3660539-3660634,3660785-3660914,3661013-3661140,3661265-3661531,3661622-3661717,3661873-3662002,3662136-3662263,3662413-3662679,3662768-3662863,3663016-3663145,3663244-3663371,3663496-3663762,3663853-3663948,3664104-3664233,3664367-3664494,3664644-3664910,3664999-3665094,3665246-3665375,3665474-3665601,3665726-3665992,3666083-3666178,3666560-3666724,3666874-3667140,3667229-3667324,3667476-3667605,3667704-3667831,3667956-3668222,3668313-3668408,3668564-3668693,3668827-3668954,3669104-3669370,3669459-3669554,3669705-3669834,3669933-3670060,3670185-3670451,3670542-3670637,3670793-3670922,3671056-3671183,3671333-3671599,3671688-3671783,3671935-3672064,3672163-3672290,3672415-3672681,3672772-3672867,3673023-3673152,3673286-3673413,3673563-3673829,3673918-3674013,3674165-3674294,3674393-3674520,3674645-3674911,3675002-3675097,3675253-3675382,3675516-3675643,3675793-3676059,3676148-3676243,3676395-3676524,3676623-3676750,3676875-3677141,3677232-3677327,3677483-3677612,3677746-3677873,3678023-3678289,3678378-3678473,3678624-3678753,3678852-3678979,3679104-3679370,3679461-3679598,3679719-3679848,3679982-3680109,3680259-3680525,3680614-3680709,3680860-3680989,3681088-3681215,3681340-3681606,3681697-3681792,3681948-3682077,3682211-3682338,3682488-3682754,3683090-3683219,3683318-3683445,3683570-3683836,3683927-3684022,3684178-3684307,3684441-3684568,3684718-3684984,3685073-3685168,3685320-3685449,3685548-3685675,3685800-3686066,3686157-3686252,3686408-3686537,3686671-3686798,3690023-3690289,3691501-3691596,3691685-3691805,3693707-3693808,3693910-3694094,3695096-3695250,3696628-3696870,3697972-3698134,3698272-3698352
23	3693925	3698281	1	ZP_dom	153.3	3693925-3694094,3695096-3695250,3696628-3696870,3697972-3698134,3698272-3698281	PF00100	http://pfam.sanger.ac.uk/family?acc=PF00100
23	3668323	3668681	1	NIDO_dom	2237	3668323-3668408,3668564-3668681	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3656087	3656443	1	NIDO_dom	2237	3656087-3656175,3656326-3656443	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3606021	3606374	1	NIDO_dom	2237	3606021-3606109,3606257-3606374	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3630984	3631357	1	NIDO_dom	2237	3630984-3631072,3631240-3631357	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3673925	3674282	1	NIDO_dom	2237	3673925-3674013,3674165-3674282	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3628324	3628700	1	NIDO_dom	2237	3628324-3628412,3628583-3628700	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3633639	3634012	1	NIDO_dom	2237	3633639-3633727,3633895-3634012	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3675012	3675370	1	NIDO_dom	2237	3675012-3675097,3675253-3675370	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3670552	3670910	1	NIDO_dom	2237	3670552-3670637,3670793-3670910	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3607100	3607462	1	NIDO_dom	2237	3607100-3607188,3607345-3607462	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3676155	3676512	1	NIDO_dom	2237	3676155-3676243,3676395-3676512	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3685080	3685437	1	NIDO_dom	2237	3685080-3685168,3685320-3685437	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3672782	3673140	1	NIDO_dom	2237	3672782-3672867,3673023-3673140	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3678385	3678741	1	NIDO_dom	2237	3678385-3678473,3678624-3678741	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3636294	3636670	1	NIDO_dom	2237	3636294-3636382,3636553-3636670	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3683937	3684295	1	NIDO_dom	2237	3683937-3684022,3684178-3684295	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3662775	3663133	1	NIDO_dom	2237	3662775-3662863,3663016-3663133	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3646018	3646376	1	NIDO_dom	2237	3646018-3646103,3646259-3646376	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3640527	3640883	1	NIDO_dom	2237	3640527-3640615,3640766-3640883	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3603374	3603721	1	NIDO_dom	2237	3603374-3603462,3603604-3603721	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3637871	3638226	1	NIDO_dom	2237	3637871-3637959,3638109-3638226	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3667236	3667593	1	NIDO_dom	2237	3667236-3667324,3667476-3667593	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3647161	3647518	1	NIDO_dom	2237	3647161-3647249,3647401-3647518	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3671695	3672052	1	NIDO_dom	2237	3671695-3671783,3671935-3672052	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3659403	3659761	1	NIDO_dom	2237	3659403-3659488,3659644-3659761	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3669466	3669822	1	NIDO_dom	2237	3669466-3669554,3669705-3669822	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3611317	3611676	1	NIDO_dom	2237	3611317-3611405,3611559-3611676	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3627242	3627598	1	NIDO_dom	2237	3627242-3627330,3627481-3627598	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3613969	3614325	1	NIDO_dom	2237	3613969-3614057,3614208-3614325	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3644931	3645288	1	NIDO_dom	2237	3644931-3645019,3645171-3645288	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3660546	3660902	1	NIDO_dom	2237	3660546-3660634,3660785-3660902	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3691508	3691799	1	NIDO_dom	2237	3691508-3691596,3691685-3691799	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3617695	3618071	1	NIDO_dom	2237	3617695-3617783,3617954-3618071	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3635212	3635568	1	NIDO_dom	2237	3635212-3635300,3635451-3635568	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3643788	3644146	1	NIDO_dom	2237	3643788-3643873,3644029-3644146	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3653851	3654207	1	NIDO_dom	2237	3653851-3653939,3654090-3654207	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3623009	3623385	1	NIDO_dom	2237	3623009-3623097,3623268-3623385	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3650478	3650836	1	NIDO_dom	2237	3650478-3650563,3650719-3650836	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3648248	3648606	1	NIDO_dom	2237	3648248-3648333,3648489-3648606	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3608662	3609018	1	NIDO_dom	2237	3608662-3608750,3608901-3609018	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3629901	3630256	1	NIDO_dom	2237	3629901-3629989,3630139-3630256	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3609743	3610116	1	NIDO_dom	2237	3609743-3609831,3609999-3610116	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3651621	3651978	1	NIDO_dom	2237	3651621-3651709,3651861-3651978	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3615050	3615411	1	NIDO_dom	2237	3615050-3615138,3615294-3615411	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3663863	3664221	1	NIDO_dom	2237	3663863-3663948,3664104-3664221	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3658316	3658673	1	NIDO_dom	2237	3658316-3658404,3658556-3658673	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3619272	3619627	1	NIDO_dom	2237	3619272-3619360,3619510-3619627	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3596149	3599227	1	NIDO_dom	2237	3596149-3596237,3599110-3599227	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3665006	3665363	1	NIDO_dom	2237	3665006-3665094,3665246-3665363	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3686167	3686525	1	NIDO_dom	2237	3686167-3686252,3686408-3686525	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3657173	3657531	1	NIDO_dom	2237	3657173-3657258,3657414-3657531	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3661632	3661990	1	NIDO_dom	2237	3661632-3661717,3661873-3661990	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3620355	3620728	1	NIDO_dom	2237	3620355-3620443,3620611-3620728	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3612402	3612770	1	NIDO_dom	2237	3612402-3612490,3612653-3612770	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3681707	3682065	1	NIDO_dom	2237	3681707-3681792,3681948-3682065	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3654937	3655302	1	NIDO_dom	2237	3654937-3655064,3655185-3655302	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3621927	3622283	1	NIDO_dom	2237	3621927-3622015,3622166-3622283	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3652708	3653066	1	NIDO_dom	2237	3652708-3652793,3652949-3653066	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3649391	3649748	1	NIDO_dom	2237	3649391-3649479,3649631-3649748	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3632557	3632913	1	NIDO_dom	2237	3632557-3632645,3632796-3632913	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3641608	3641916	1	NIDO_dom	2237	3641608-3641696,3641799-3641916	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3679471	3679836	1	NIDO_dom	2237	3679471-3679598,3679719-3679836	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3680621	3680977	1	NIDO_dom	2237	3680621-3680709,3680860-3680977	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
23	3677242	3677600	1	NIDO_dom	2237	3677242-3677327,3677483-3677600	PF06119	http://pfam.sanger.ac.uk/family?acc=PF06119
