#>P	ENSMUSG00000057378	ENSMUST00000091818	ENSMUSP00000089426	2	112632126	113030331	-1	ryanodine receptor 3 [Source:MGI Symbol;Acc:MGI:99684]
#>E	ENSMUSE00000534921,ENSMUSE00001258395,ENSMUSE00001277513,ENSMUSE00001310622,ENSMUSE00001252197,ENSMUSE00001263414,ENSMUSE00001280993,ENSMUSE00001244882,ENSMUSE00001263774,ENSMUSE00001264550,ENSMUSE00001244346,ENSMUSE00001300107,ENSMUSE00001284253,ENSMUSE00001226973,ENSMUSE00001228733,ENSMUSE00001304609,ENSMUSE00001223379,ENSMUSE00001244276,ENSMUSE00001303374,ENSMUSE00001207367,ENSMUSE00001284857,ENSMUSE00001068822,ENSMUSE00001261661,ENSMUSE00001279307,ENSMUSE00001280267,ENSMUSE00001255140,ENSMUSE00001252203,ENSMUSE00001264111,ENSMUSE00001282017,ENSMUSE00000598827,ENSMUSE00001287969,ENSMUSE00001256014,ENSMUSE00001264422,ENSMUSE00001263143,ENSMUSE00001002993,ENSMUSE00001303936,ENSMUSE00001258022,ENSMUSE00001287806,ENSMUSE00001294976,ENSMUSE00001288002,ENSMUSE00001287387,ENSMUSE00001223548,ENSMUSE00001286161,ENSMUSE00001249948,ENSMUSE00001286735,ENSMUSE00001251025,ENSMUSE00001241163,ENSMUSE00001271792,ENSMUSE00001232518,ENSMUSE00001220460,ENSMUSE00001259765,ENSMUSE00001259366,ENSMUSE00001301567,ENSMUSE00001272011,ENSMUSE00001277625,ENSMUSE00001296723,ENSMUSE00001297086,ENSMUSE00001266185,ENSMUSE00001282243,ENSMUSE00000598857,ENSMUSE00000598858,ENSMUSE00001243699,ENSMUSE00001279094,ENSMUSE00001208249,ENSMUSE00001249542,ENSMUSE00001305476,ENSMUSE00001208574,ENSMUSE00001276076,ENSMUSE00001251060,ENSMUSE00001211217,ENSMUSE00001251163,ENSMUSE00001287203,ENSMUSE00001277477,ENSMUSE00001296201,ENSMUSE00001234043,ENSMUSE00001290127,ENSMUSE00001208713,ENSMUSE00001262939,ENSMUSE00001305301,ENSMUSE00001208958,ENSMUSE00001236119,ENSMUSE00001288346,ENSMUSE00001220234,ENSMUSE00001302608,ENSMUSE00001210748,ENSMUSE00001261231,ENSMUSE00001217669,ENSMUSE00001252368,ENSMUSE00001239990,ENSMUSE00001244350,ENSMUSE00001282591,ENSMUSE00001253436,ENSMUSE00001274801,ENSMUSE00001282362,ENSMUSE00001300166,ENSMUSE00001225961,ENSMUSE00001258340,ENSMUSE00001271093,ENSMUSE00001268926,ENSMUSE00001292913,ENSMUSE00001312054,ENSMUSE00001243559,ENSMUSE00001222233,ENSMUSE00000886548	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	112632123-112632218,112633071-112633122,112635309-112635409,112635757-112635821,112636528-112636684,112638086-112638220,112640140-112640286,112640613-112640673,112641011-112641138,112641553-112641595,112645180-112645310,112646919-112647119,112648312-112648398,112649273-112649444,112650112-112650170,112652459-112653786,112654439-112654520,112656500-112656604,112660046-112660174,112661617-112661705,112662502-112662582,112662990-112663007,112663269-112663342,112666326-112666402,112667817-112667896,112668045-112668144,112669231-112669287,112670182-112670233,112670587-112670693,112672235-112672331,112675269-112675381,112675833-112675964,112678036-112678095,112678377-112678547,112681735-112681749,112686575-112686667,112686805-112686892,112709070-112709310,112712220-112712540,112717999-112718129,112728847-112728928,112730306-112730544,112732969-112733029,112733425-112733474,112750787-112750908,112751770-112751837,112753016-112753131,112754847-112754970,112755085-112755160,112756251-112756313,112756508-112756654,112757612-112757701,112761472-112761550,112763524-112763687,112764566-112764706,112766239-112766329,112772680-112772900,112775657-112775826,112778207-112778327,112779960-112780068,112780979-112781159,112794458-112794593,112799985-112800088,112801303-112801432,112803161-112803275,112804581-112804854,112825793-112825930,112826656-112826758,112831028-112831228,112833530-112834322,112836038-112836264,112836672-112836758,112841817-112841982,112844624-112844787,112846104-112846140,112847401-112847576,112849478-112849686,112859647-112859821,112860323-112860528,112861793-112861940,112863737-112863896,112866027-112866110,112867275-112867378,112869005-112869109,112874934-112875150,112886492-112886684,112900800-112901041,112902578-112902711,112908393-112908511,112909896-112909991,112910388-112910523,112912235-112912403,112922425-112922546,112926803-112926976,112946839-112946995,112949090-112949164,112954295-112954388,112957200-112957299,112958138-112958250,112964333-112964411,112967153-112967227,112996580-112996687,113028576-113028695,113030221-113030331
2	112645296	112652737	-1	Ryanrecept_TM4-6	319.7	112645296-112645310,112646919-112647119,112648312-112648398,112649273-112649444,112650112-112650170,112652459-112652737	PF06459	http://pfam.sanger.ac.uk/family?acc=PF06459
2	112957216	113028695	-1	Ins145_P3_rcpt	190.2	112957216-112957299,112958138-112958250,112964333-112964411,112967153-112967227,112996580-112996687,113028576-113028695	PF08709	http://pfam.sanger.ac.uk/family?acc=PF08709
2	112635781	112640241	-1	Ion_trans_dom	52.5	112635781-112635821,112636528-112636684,112638086-112638220,112640140-112640241	PF00520	http://pfam.sanger.ac.uk/family?acc=PF00520
2	112875129	112900989	-1	SPRY_dom	217.1	112875129-112875150,112886492-112886684,112900800-112900989	PF00622	http://pfam.sanger.ac.uk/family?acc=PF00622
2	112849628	112860448	-1	SPRY_dom	217.1	112849628-112849686,112859647-112859821,112860323-112860448	PF00622	http://pfam.sanger.ac.uk/family?acc=PF00622
2	112836693	112844784	-1	SPRY_dom	217.1	112836693-112836758,112841817-112841982,112844624-112844784	PF00622	http://pfam.sanger.ac.uk/family?acc=PF00622
2	112922502	112954389	-1	MIR_motif	191	112922502-112922546,112926803-112926976,112946839-112946995,112949090-112949164,112954295-112954389	PF02815	http://pfam.sanger.ac.uk/family?acc=PF02815
2	112656536	112662568	-1	RIH_assoc-dom	107.8	112656536-112656604,112660046-112660174,112661617-112661705,112662502-112662568	PF08454	http://pfam.sanger.ac.uk/family?acc=PF08454
2	112902595	112912351	-1	RIH_dom	421.3	112902595-112902711,112908393-112908511,112909896-112909991,112910388-112910523,112912235-112912351	PF01365	http://pfam.sanger.ac.uk/family?acc=PF01365
2	112781095	112804651	-1	RIH_dom	421.3	112781095-112781159,112794458-112794593,112799985-112800088,112801303-112801432,112803161-112803275,112804581-112804651	PF01365	http://pfam.sanger.ac.uk/family?acc=PF01365
2	112866080	112874963	-1	Ryanodine_rcpt	400.9	112866080-112866110,112867275-112867378,112869005-112869109,112874934-112874963	PF02026	http://pfam.sanger.ac.uk/family?acc=PF02026
2	112754849	112756304	-1	Ryanodine_rcpt	400.9	112754849-112754970,112755085-112755160,112756251-112756304	PF02026	http://pfam.sanger.ac.uk/family?acc=PF02026
2	112756583	112763552	-1	Ryanodine_rcpt	400.9	112756583-112756654,112757612-112757701,112761472-112761550,112763524-112763552	PF02026	http://pfam.sanger.ac.uk/family?acc=PF02026
2	112861812	112863877	-1	Ryanodine_rcpt	400.9	112861812-112861940,112863737-112863877	PF02026	http://pfam.sanger.ac.uk/family?acc=PF02026
