#>P	ENSG00000183091	ENST00000618972	ENSP00000484342	2	151485763	151733156	-1	nebulin [Source:HGNC Symbol;Acc:HGNC:7720]
#>E	ENSE00001734324,ENSE00001750691,ENSE00001753631,ENSE00001603214,ENSE00001615107,ENSE00003540492,ENSE00003786655,ENSE00002485930,ENSE00002506651,ENSE00002453363,ENSE00002462221,ENSE00002479972,ENSE00002432306,ENSE00002513765,ENSE00001528243,ENSE00003532106,ENSE00002480629,ENSE00003560617,ENSE00003653190,ENSE00001758298,ENSE00001594538,ENSE00001638504,ENSE00001783273,ENSE00001687639,ENSE00001616427,ENSE00003466674,ENSE00003473988,ENSE00003518652,ENSE00001693713,ENSE00001636699,ENSE00001714938,ENSE00001745106,ENSE00001630299,ENSE00001618217,ENSE00001615203,ENSE00001649708,ENSE00001593274,ENSE00001767374,ENSE00001800943,ENSE00001713292,ENSE00001795260,ENSE00001666728,ENSE00001739237,ENSE00001651075,ENSE00001778582,ENSE00001755944,ENSE00001764641,ENSE00001629322,ENSE00001779064,ENSE00001710069,ENSE00001658406,ENSE00001620884,ENSE00001695544,ENSE00001613331,ENSE00001754822,ENSE00001662638,ENSE00001727473,ENSE00001756367,ENSE00001676624,ENSE00002323492,ENSE00001399902,ENSE00001433688,ENSE00001401097,ENSE00001404589,ENSE00001404007,ENSE00001403427,ENSE00001402823,ENSE00001421665,ENSE00001423503,ENSE00001426941,ENSE00001427528,ENSE00001431119,ENSE00001429936,ENSE00001413492,ENSE00001413260,ENSE00001414520,ENSE00002493931,ENSE00002437177,ENSE00002536045,ENSE00002501533,ENSE00002495813,ENSE00002472538,ENSE00002440166,ENSE00002461078,ENSE00002438084,ENSE00002518197,ENSE00002527079,ENSE00002480065,ENSE00002507900,ENSE00002481534,ENSE00002536376,ENSE00002472925,ENSE00002449810,ENSE00002437143,ENSE00002498211,ENSE00002440834,ENSE00002430084,ENSE00002520800,ENSE00002532571,ENSE00002471876,ENSE00002487938,ENSE00002439921,ENSE00002476314,ENSE00002430982,ENSE00002516675,ENSE00002440979,ENSE00002500491,ENSE00002487456,ENSE00002520645,ENSE00002433119,ENSE00002520154,ENSE00002457527,ENSE00002466895,ENSE00002506302,ENSE00002506251,ENSE00002499069,ENSE00002443515,ENSE00002448258,ENSE00002527044,ENSE00002463720,ENSE00002480755,ENSE00002521498,ENSE00002507024,ENSE00002523372,ENSE00002510197,ENSE00002519256,ENSE00002465145,ENSE00002491814,ENSE00002477546,ENSE00002464616,ENSE00002453164,ENSE00002536070,ENSE00002492103,ENSE00002519576,ENSE00002528341,ENSE00002463682,ENSE00002521674,ENSE00002454659,ENSE00002468013,ENSE00002442702,ENSE00002494111,ENSE00002458707,ENSE00002486999,ENSE00002534390,ENSE00003541978,ENSE00002513996,ENSE00002530384,ENSE00002528325,ENSE00002442736,ENSE00002472034,ENSE00002468863,ENSE00002514868,ENSE00002431639,ENSE00002449031,ENSE00002436063,ENSE00002460664,ENSE00002532303,ENSE00002532812,ENSE00002533814,ENSE00002465675,ENSE00003501252,ENSE00003638530,ENSE00003661074,ENSE00003593128,ENSE00003588461,ENSE00003681727,ENSE00003652644,ENSE00003489162,ENSE00003478309,ENSE00003530285,ENSE00002430062,ENSE00002509371,ENSE00002521779,ENSE00002468323,ENSE00002525527,ENSE00002453624,ENSE00002485687,ENSE00002489547,ENSE00002506987,ENSE00002481553,ENSE00002723629	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	151485760-151485933,151489971-151490077,151490372-151490518,151491683-151491775,151492098-151492281,151492387-151492494,151493353-151493445,151493775-151493867,151494161-151494253,151496276-151496368,151496941-151497033,151497626-151497718,151498260-151498352,151499298-151499390,151501391-151501483,151502793-151502885,151503349-151503441,151505478-151505570,151506166-151506258,151506909-151507013,151508005-151508109,151512733-151512837,151513580-151513693,151514318-151514428,151514818-151514928,151516459-151516563,151518318-151518422,151518965-151519069,151519658-151519768,151524311-151524415,151524515-151524616,151525163-151525273,151525958-151526068,151526158-151526262,151526918-151527022,151527481-151527585,151529210-151529314,151530994-151531101,151531792-151531896,151533442-151533546,151534215-151534319,151535691-151535795,151537132-151537236,151537872-151537976,151538140-151538244,151540344-151540448,151540697-151540801,151541447-151541551,151545888-151545998,151546345-151546443,151547429-151547533,151547634-151547738,151548308-151548415,151549636-151549740,151551738-151551845,151552672-151552776,151553398-151553502,151553828-151554025,151554931-151555044,151560592-151560699,151561004-151561108,151561208-151561312,151562110-151562214,151562611-151562808,151563606-151563719,151563823-151563930,151565044-151565148,151565501-151565605,151565716-151565820,151567168-151567479,151568071-151568178,151568316-151568417,151568618-151568716,151569268-151569372,151570081-151570392,151570497-151570601,151575695-151575799,151576151-151576354,151579338-151579649,151580797-151580904,151581483-151581587,151582464-151582667,151583455-151583766,151585507-151585614,151586405-151586509,151587374-151587577,151589889-151590200,151591348-151591455,151592034-151592138,151593016-151593219,151594007-151594318,151596060-151596167,151596958-151597062,151597927-151598130,151600442-151600753,151601901-151602008,151602587-151602691,151603569-151603772,151604560-151604871,151606606-151606713,151607504-151607608,151608473-151608676,151609809-151610120,151610516-151610623,151610762-151610866,151612186-151612389,151614276-151614587,151616002-151616109,151617364-151617468,151618275-151618478,151619451-151619762,151620919-151621026,151625534-151625638,151627002-151627205,151627523-151627834,151629539-151629646,151630715-151630819,151631143-151631346,151633654-151633965,151636227-151636334,151639280-151639384,151639857-151640060,151640355-151640666,151642574-151642681,151642765-151642869,151643150-151643353,151643818-151644129,151644468-151644575,151646130-151646234,151650176-151650379,151650574-151650885,151653992-151654099,151655270-151655374,151655817-151656023,151656153-151656464,151657983-151658090,151659065-151659169,151662135-151662341,151663548-151663859,151664501-151664608,151664759-151664863,151665333-151665539,151666090-151666401,151667804-151667911,151669027-151669131,151671023-151671229,151672369-151672680,151674477-151674584,151675287-151675391,151677565-151677771,151677876-151678187,151679721-151679828,151679918-151680022,151680730-151680828,151682662-151682769,151684778-151684975,151687419-151687532,151687626-151687733,151688292-151688396,151690727-151690825,151691864-151691968,151692059-151692166,151692261-151692362,151694323-151694436,151694522-151694629,151695578-151695682,151696637-151696735,151697148-151697252,151697350-151697457,151697544-151697648,151706881-151706997,151709656-151709763,151710434-151710538,151717416-151717520,151723382-151723486,151724260-151724364,151724857-151724961,151725453-151725560,151727691-151727906,151729615-151729656,151733121-151733156
2	151485769	151485921	-1	SH3_domain	46.4	151485769-151485921	PF14604	http://pfam.sanger.ac.uk/family?acc=PF14604
2	151538209	151540394	-1	Nebulin_repeat	3478.4	151538209-151538244,151540344-151540394	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151492246	151492437	-1	Nebulin_repeat	3478.4	151492246-151492281,151492387-151492437	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151585582	151586455	-1	Nebulin_repeat	3478.4	151585582-151585614,151586405-151586455	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151650736	151650822	-1	Nebulin_repeat	3478.4	151650736-151650822	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151684940	151687469	-1	Nebulin_repeat	3478.4	151684940-151684975,151687419-151687469	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151537201	151537922	-1	Nebulin_repeat	3478.4	151537201-151537236,151537872-151537922	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151610085	151610545	-1	Nebulin_repeat	3478.4	151610085-151610120,151610516-151610545	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151581552	151582514	-1	Nebulin_repeat	3478.4	151581552-151581587,151582464-151582514	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151590165	151591389	-1	Nebulin_repeat	3478.4	151590165-151590200,151591348-151591389	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151593184	151594048	-1	Nebulin_repeat	3478.4	151593184-151593219,151594007-151594048	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151497701	151498307	-1	Nebulin_repeat	3478.4	151497701-151497718,151498260-151498307	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151579614	151580838	-1	Nebulin_repeat	3478.4	151579614-151579649,151580797-151580838	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151695650	151696687	-1	Nebulin_repeat	3478.4	151695650-151695682,151696637-151696687	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151497016	151497673	-1	Nebulin_repeat	3478.4	151497016-151497033,151497626-151497673	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151565113	151565551	-1	Nebulin_repeat	3478.4	151565113-151565148,151565501-151565551	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151610591	151610812	-1	Nebulin_repeat	3478.4	151610591-151610623,151610762-151610812	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151586477	151587424	-1	Nebulin_repeat	3478.4	151586477-151586509,151587374-151587424	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151596135	151597008	-1	Nebulin_repeat	3478.4	151596135-151596167,151596958-151597008	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151643980	151644066	-1	Nebulin_repeat	3478.4	151643980-151644066	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151678152	151679771	-1	Nebulin_repeat	3478.4	151678152-151678187,151679721-151679771	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151672645	151674521	-1	Nebulin_repeat	3478.4	151672645-151672680,151674477-151674521	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151614438	151614524	-1	Nebulin_repeat	3478.4	151614438-151614524	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151646199	151650226	-1	Nebulin_repeat	3478.4	151646199-151646234,151650176-151650226	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151643318	151643856	-1	Nebulin_repeat	3478.4	151643318-151643353,151643818-151643856	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151518387	151519003	-1	Nebulin_repeat	3478.4	151518387-151518422,151518965-151519003	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151687497	151687676	-1	Nebulin_repeat	3478.4	151687497-151687532,151687626-151687676	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151600718	151601942	-1	Nebulin_repeat	3478.4	151600718-151600753,151601901-151601942	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151603737	151604601	-1	Nebulin_repeat	3478.4	151603737-151603772,151604560-151604601	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151561286	151562160	-1	Nebulin_repeat	3478.4	151561286-151561312,151562110-151562160	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151512802	151513630	-1	Nebulin_repeat	3478.4	151512802-151512837,151513580-151513630	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151569337	151570122	-1	Nebulin_repeat	3478.4	151569337-151569372,151570081-151570122	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151531864	151533486	-1	Nebulin_repeat	3478.4	151531864-151531896,151533442-151533486	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151594169	151594255	-1	Nebulin_repeat	3478.4	151594169-151594255	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151667882	151669071	-1	Nebulin_repeat	3478.4	151667882-151667911,151669027-151669071	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151602656	151603619	-1	Nebulin_repeat	3478.4	151602656-151602691,151603569-151603619	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151582632	151583496	-1	Nebulin_repeat	3478.4	151582632-151582667,151583455-151583496	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151724332	151724898	-1	Nebulin_repeat	3478.4	151724332-151724364,151724857-151724898	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151492468	151493400	-1	Nebulin_repeat	3478.4	151492468-151492494,151493353-151493400	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151604722	151604808	-1	Nebulin_repeat	3478.4	151604722-151604808	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151496351	151496988	-1	Nebulin_repeat	3478.4	151496351-151496368,151496941-151496988	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151725525	151727741	-1	Nebulin_repeat	3478.4	151725525-151725560,151727691-151727741	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151583737	151585557	-1	Nebulin_repeat	3478.4	151583737-151583766,151585507-151585557	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151672531	151672617	-1	Nebulin_repeat	3478.4	151672531-151672617	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151552762	151553448	-1	Nebulin_repeat	3478.4	151552762-151552776,151553398-151553448	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151597030	151597977	-1	Nebulin_repeat	3478.4	151597030-151597062,151597927-151597977	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151678041	151678124	-1	Nebulin_repeat	3478.4	151678041-151678124	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151570566	151575745	-1	Nebulin_repeat	3478.4	151570566-151570601,151575695-151575745	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
2	151606681	151607554	-1	Nebulin_repeat	3478.4	151606681-151606713,151607504-151607554	PF00880	http://pfam.sanger.ac.uk/family?acc=PF00880
