#>P	ENSG00000198838	ENST00000634891	ENSP00000489262	15	33311046	33865223	1	ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485]
#>E	ENSE00003785090,ENSE00001107909,ENSE00000673516,ENSE00000673517,ENSE00000673518,ENSE00000673519,ENSE00000673520,ENSE00000673521,ENSE00000673522,ENSE00000673523,ENSE00000673524,ENSE00000673525,ENSE00001210555,ENSE00001107928,ENSE00001107931,ENSE00001107934,ENSE00001107932,ENSE00001107937,ENSE00001107942,ENSE00000912834,ENSE00000912836,ENSE00000912838,ENSE00001143417,ENSE00000912842,ENSE00000912844,ENSE00000912846,ENSE00000912848,ENSE00000912850,ENSE00000912852,ENSE00000912854,ENSE00000912856,ENSE00000912858,ENSE00000912859,ENSE00000912861,ENSE00000912863,ENSE00000912865,ENSE00000912867,ENSE00000912869,ENSE00000912871,ENSE00000912873,ENSE00000912874,ENSE00000912875,ENSE00000912877,ENSE00000912879,ENSE00001042867,ENSE00001043044,ENSE00001042876,ENSE00001043152,ENSE00001042922,ENSE00001042979,ENSE00001043130,ENSE00001610752,ENSE00001043120,ENSE00000673581,ENSE00000673582,ENSE00000673583,ENSE00000673585,ENSE00000881088,ENSE00000912898,ENSE00000881089,ENSE00001705476,ENSE00001540622,ENSE00000673596,ENSE00000673598,ENSE00000912901,ENSE00000912903,ENSE00000912905,ENSE00000912907,ENSE00000912909,ENSE00001683941,ENSE00000912911,ENSE00000912913,ENSE00000912915,ENSE00001540603,ENSE00001540597,ENSE00000912921,ENSE00000912923,ENSE00001042962,ENSE00001043158,ENSE00003650388,ENSE00003646906,ENSE00000912931,ENSE00001777651,ENSE00000912935,ENSE00001633884,ENSE00000912939,ENSE00002542180,ENSE00001713485,ENSE00001751074,ENSE00001754292,ENSE00001743057,ENSE00001693882,ENSE00001629349,ENSE00003627444,ENSE00003516160,ENSE00003677788,ENSE00003505054,ENSE00003593597,ENSE00001635754,ENSE00001612173,ENSE00001787766,ENSE00001754744,ENSE00001668907,ENSE00003788759	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	33311046-33311096,33473419-33473538,33503631-33503738,33530592-33530666,33533311-33533389,33539350-33539462,33540791-33540890,33543622-33543715,33548130-33548204,33550160-33550316,33562837-33563010,33566678-33566799,33579976-33580144,33581508-33581643,33584395-33584490,33585998-33586116,33601419-33601552,33603123-33603364,33613183-33613375,33623807-33624023,33628471-33628575,33629940-33630043,33631210-33631293,33632949-33633108,33634586-33634733,33635614-33635819,33636376-33636550,33644311-33644519,33646351-33646526,33647424-33647460,33649072-33649235,33652718-33652883,33659720-33659806,33660197-33660423,33662153-33662948,33663537-33663737,33669354-33669456,33670419-33670556,33696218-33696491,33697882-33697996,33699704-33699833,33700977-33701080,33706919-33707054,33722715-33722895,33724065-33724176,33726386-33726506,33728857-33729026,33731474-33731694,33736235-33736325,33738450-33738590,33739832-33739995,33742366-33742444,33746068-33746157,33748114-33748260,33748468-33748530,33749979-33750054,33750163-33750286,33755065-33755180,33756306-33756373,33757475-33757596,33768658-33768707,33769112-33769172,33771920-33772158,33773534-33773615,33780211-33780341,33785662-33785982,33788218-33788458,33800770-33800857,33801869-33801961,33807555-33807569,33810479-33810649,33810978-33811037,33812863-33812994,33813467-33813579,33816862-33816958,33818578-33818684,33819756-33819807,33820756-33820812,33821270-33821369,33821523-33821602,33822996-33823072,33825603-33825676,33826252-33826269,33826672-33826752,33827199-33827287,33830963-33831091,33834968-33835072,33836906-33836987,33837631-33838958,33840825-33840883,33841864-33842035,33843488-33843574,33844862-33845062,33848291-33848421,33853045-33853087,33853555-33853682,33854389-33854449,33854766-33854912,33857780-33857914,33859575-33859731,33860595-33860659,33861078-33861178,33864138-33864189,33865131-33865226
15	33854811	33860635	1	Ion_trans_dom	52.5	33854811-33854912,33857780-33857914,33859575-33859731,33860595-33860635	PF00520	http://pfam.sanger.ac.uk/family?acc=PF00520
15	33311076	33540874	1	Ins145_P3_rcpt	199.6	33311076-33311096,33473419-33473538,33503631-33503738,33530592-33530666,33533311-33533389,33539350-33539462,33540791-33540874	PF08709	http://pfam.sanger.ac.uk/family?acc=PF08709
15	33623994	33631240	1	Ryanodine_rcpt	401.5	33623994-33624023,33628471-33628575,33629940-33630043,33631210-33631240	PF02026	http://pfam.sanger.ac.uk/family?acc=PF02026
15	33632968	33634714	1	Ryanodine_rcpt	401.5	33632968-33633108,33634586-33634714	PF02026	http://pfam.sanger.ac.uk/family?acc=PF02026
15	33739967	33748185	1	Ryanodine_rcpt	401.5	33739967-33739995,33742366-33742444,33746068-33746157,33748114-33748185	PF02026	http://pfam.sanger.ac.uk/family?acc=PF02026
15	33748477	33750284	1	Ryanodine_rcpt	401.5	33748477-33748530,33749979-33750054,33750163-33750284	PF02026	http://pfam.sanger.ac.uk/family?acc=PF02026
15	33838680	33848305	1	Ryanrecept_TM4-6	327.7	33838680-33838958,33840825-33840883,33841864-33842035,33843488-33843574,33844862-33845062,33848291-33848305	PF06459	http://pfam.sanger.ac.uk/family?acc=PF06459
15	33826686	33835036	1	RIH_assoc-dom	105.6	33826686-33826752,33827199-33827287,33830963-33831091,33834968-33835036	PF08454	http://pfam.sanger.ac.uk/family?acc=PF08454
15	33543621	33566722	1	MIR_motif	201.7	33543621-33543715,33548130-33548204,33550160-33550316,33562837-33563010,33566678-33566722	PF02815	http://pfam.sanger.ac.uk/family?acc=PF02815
15	33696421	33722779	1	RIH_dom	423.3	33696421-33696491,33697882-33697996,33699704-33699833,33700977-33701080,33706919-33707054,33722715-33722779	PF01365	http://pfam.sanger.ac.uk/family?acc=PF01365
15	33580028	33601535	1	RIH_dom	423.3	33580028-33580144,33581508-33581643,33584395-33584490,33585998-33586116,33601419-33601535	PF01365	http://pfam.sanger.ac.uk/family?acc=PF01365
15	33635694	33644369	1	SPRY_dom	217.9	33635694-33635819,33636376-33636550,33644311-33644369	PF00622	http://pfam.sanger.ac.uk/family?acc=PF00622
15	33603175	33623828	1	SPRY_dom	217.9	33603175-33603364,33613183-33613375,33623807-33623828	PF00622	http://pfam.sanger.ac.uk/family?acc=PF00622
15	33649075	33659785	1	SPRY_dom	217.9	33649075-33649235,33652718-33652883,33659720-33659785	PF00622	http://pfam.sanger.ac.uk/family?acc=PF00622
